Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664128821.8800366,0,64822,0,GPS1_Frame,42.313085,-71.097385,56.6,327149.9409275614,4686668.889811594,19,T
1664128822.861673,0,64823,0,GPS1_Frame,42.313085,-71.097385,56.6,327149.9409275614,4686668.889811594,19,T
1664128823.862245,0,64824,0,GPS1_Frame,42.313085,-71.097385,56.6,327149.9409275614,4686668.889811594,19,T
1664128824.8630748,0,64825,0,GPS1_Frame,42.313085,-71.097385,56.6,327149.9409275614,4686668.889811594,19,T
1664128825.8617766,0,64826,0,GPS1_Frame,42.313085,-71.097385,56.6,327149.9409275614,4686668.889811594,19,T
1664128826.8620632,0,64827,0,GPS1_Frame,42.313085,-71.097385,56.6,327149.9409275614,4686668.889811594,19,T
1664128827.8619015,0,64828,0,GPS1_Frame,42.313085,-71.097385,56.6,327149.9409275614,4686668.889811594,19,T
1664128828.8616598,0,64829,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128829.8622856,0,64830,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128830.8918586,0,64831,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128831.8647044,0,64832,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128832.8649497,0,64833,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128833.8655205,0,64834,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128834.8652995,0,64835,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128835.8649492,0,64836,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128836.8659368,0,64837,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128837.8650656,0,64838,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128838.865462,0,64839,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128839.865297,0,64840,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128840.8650217,0,64841,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128841.883535,0,64842,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128842.8661034,0,64843,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128843.8653924,0,64844,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128844.8660522,0,64845,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128845.884187,0,64846,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128846.8656616,0,64847,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128847.8656697,0,64848,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128848.8843496,0,64849,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128849.8836021,0,64850,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128850.865643,0,64851,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128851.8662422,0,64852,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128852.8651817,0,64853,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128853.8657715,0,64854,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128854.8832467,0,64855,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128855.865772,0,64856,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128856.8711913,0,64857,0,GPS1_Frame,42.313085,-71.097385,56.7,327149.9409275614,4686668.889811594,19,T
1664128857.8859847,0,64858,0,GPS1_Frame,42.313085,-71.09738333333333,56.6,327150.0782870335,4686668.88642517,19,T
1664128858.8666117,0,64859,0,GPS1_Frame,42.313085,-71.09738333333333,56.6,327150.0782870335,4686668.88642517,19,T
1664128859.8665528,0,64860,0,GPS1_Frame,42.313085,-71.09738333333333,56.6,327150.0782870335,4686668.88642517,19,T
1664128860.8844373,0,64861,0,GPS1_Frame,42.313085,-71.09738333333333,56.6,327150.0782870335,4686668.88642517,19,T
1664128861.8673625,0,64862,0,GPS1_Frame,42.313085,-71.09738333333333,56.6,327150.0782870335,4686668.88642517,19,T
1664128862.8668933,0,64863,0,GPS1_Frame,42.313085,-71.09738333333333,56.6,327150.0782870335,4686668.88642517,19,T
1664128863.8665032,0,64864,0,GPS1_Frame,42.313085,-71.09738333333333,56.6,327150.0782870335,4686668.88642517,19,T
1664128864.8666074,0,64865,0,GPS1_Frame,42.313085,-71.09738333333333,56.6,327150.0782870335,4686668.88642517,19,T
1664128865.8858478,0,64866,0,GPS1_Frame,42.313085,-71.09738333333333,56.6,327150.0782870335,4686668.88642517,19,T
1664128866.8661747,0,64867,0,GPS1_Frame,42.313085,-71.09738,56.5,327150.3530059756,4686668.879652332,19,T
1664128867.884695,0,64868,0,GPS1_Frame,42.31308333333333,-71.09737666666666,56.4,327150.62316226435,4686668.687809455,19,T
1664128868.8670151,0,64869,0,GPS1_Frame,42.31308333333333,-71.09737666666666,56.4,327150.62316226435,4686668.687809455,19,T
1664128869.8649664,0,64870,0,GPS1_Frame,42.31308333333333,-71.09737166666667,56.2,327151.0352406872,4686668.677650232,19,T
1664128870.8661485,0,64871,0,GPS1_Frame,42.31308333333333,-71.09736500000001,56.0,327151.5846785855,4686668.6641046405,19,T
1664128871.866959,0,64872,0,GPS1_Frame,42.31308333333333,-71.09736500000001,56.0,327151.5846785855,4686668.6641046405,19,T
1664128872.8864272,0,64873,0,GPS1_Frame,42.31308333333333,-71.09736500000001,56.0,327151.5846785855,4686668.6641046405,19,T
1664128873.866573,0,64874,0,GPS1_Frame,42.31308333333333,-71.09736500000001,56.0,327151.5846785855,4686668.6641046405,19,T
1664128874.8666024,0,64875,0,GPS1_Frame,42.31308333333333,-71.09736500000001,56.0,327151.5846785855,4686668.6641046405,19,T
1664128875.8672457,0,64876,0,GPS1_Frame,42.31308333333333,-71.09736500000001,56.0,327151.5846785855,4686668.6641046405,19,T
1664128876.8666618,0,64877,0,GPS1_Frame,42.31308333333333,-71.09736500000001,56.0,327151.5846785855,4686668.6641046405,19,T
1664128877.8671746,0,64878,0,GPS1_Frame,42.31308333333333,-71.09736500000001,56.0,327151.5846785855,4686668.6641046405,19,T
1664128878.8678112,0,64879,0,GPS1_Frame,42.31308333333333,-71.09736500000001,56.0,327151.5846785855,4686668.6641046405,19,T
1664128879.8669915,0,64880,0,GPS1_Frame,42.31308333333333,-71.09736500000001,56.0,327151.5846785855,4686668.6641046405,19,T
1664128880.867056,0,64881,0,GPS1_Frame,42.31308166666666,-71.09736500000001,56.0,327151.58011595986,4686668.4790345915,19,T
1664128881.866961,0,64882,0,GPS1_Frame,42.31308166666666,-71.09736500000001,56.0,327151.58011595986,4686668.4790345915,19,T
1664128882.8664699,0,64883,0,GPS1_Frame,42.31308166666666,-71.09736333333333,55.8,327151.71747543913,4686668.4756482,19,T
1664128883.8679528,0,64884,0,GPS1_Frame,42.31308166666666,-71.09736333333333,55.8,327151.71747543913,4686668.4756482,19,T
1664128884.8681633,0,64885,0,GPS1_Frame,42.31308166666666,-71.09736333333333,55.8,327151.71747543913,4686668.4756482,19,T
1664128885.866767,0,64886,0,GPS1_Frame,42.31308166666666,-71.09736333333333,55.8,327151.71747543913,4686668.4756482,19,T
1664128886.8673487,0,64887,0,GPS1_Frame,42.31308166666666,-71.09736333333333,55.8,327151.71747543913,4686668.4756482,19,T
1664128887.8667274,0,64888,0,GPS1_Frame,42.31308166666666,-71.09736333333333,55.8,327151.71747543913,4686668.4756482,19,T
1664128888.8665886,0,64889,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128889.8667183,0,64890,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128890.882868,0,64891,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128891.8642585,0,64892,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128892.8847709,0,64893,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128893.8670838,0,64894,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128894.867281,0,64895,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128895.8670373,0,64896,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128896.88716,0,64897,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128897.8670747,0,64898,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128898.8670728,0,64899,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128899.8856544,0,64900,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128900.886204,0,64901,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128901.8661156,0,64902,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128902.868158,0,64903,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128903.865178,0,64904,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128904.86724,0,64905,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128905.867299,0,64906,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128906.867375,0,64907,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128907.8863206,0,64908,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128908.8686974,0,64909,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128909.867288,0,64910,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128910.867206,0,64911,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128911.867655,0,64912,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128912.8675911,0,64913,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128913.8651836,0,64914,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128914.8674505,0,64915,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128915.8878744,0,64916,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128916.8690705,0,64917,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128917.8875282,0,64918,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128918.8691363,0,64919,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128919.8693037,0,64920,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128920.870018,0,64921,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128921.8689728,0,64922,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128922.869611,0,64923,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128923.8883522,0,64924,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128924.8691547,0,64925,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.8,327151.85483491624,4686668.472261812,19,T
1664128925.869296,0,64926,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.7,327151.85483491624,4686668.472261812,19,T
1664128926.8702254,0,64927,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.7,327151.85483491624,4686668.472261812,19,T
1664128927.868796,0,64928,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.7,327151.85483491624,4686668.472261812,19,T
1664128928.8687508,0,64929,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.7,327151.85483491624,4686668.472261812,19,T
1664128929.868443,0,64930,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.7,327151.85483491624,4686668.472261812,19,T
1664128930.8696036,0,64931,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.7,327151.85483491624,4686668.472261812,19,T
1664128931.869183,0,64932,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.7,327151.85483491624,4686668.472261812,19,T
1664128932.8689258,0,64933,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.7,327151.85483491624,4686668.472261812,19,T
1664128933.8670607,0,64934,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.7,327151.85483491624,4686668.472261812,19,T
1664128934.8668313,0,64935,0,GPS1_Frame,42.31308166666666,-71.09736166666667,55.6,327151.85483491624,4686668.472261812,19,T
1664128935.8650668,0,64936,0,GPS1_Frame,42.31308000000001,-71.09736,55.4,327151.9876317788,4686668.283805378,19,T
1664128936.8676486,0,64937,0,GPS1_Frame,42.31308000000001,-71.09736,55.3,327151.9876317788,4686668.283805378,19,T
1664128937.8677554,0,64938,0,GPS1_Frame,42.31308000000001,-71.09735833333335,55.1,327152.1249912616,4686668.280418995,19,T
1664128938.868036,0,64939,0,GPS1_Frame,42.31307833333334,-71.09735500000001,54.7,327152.3951476194,4686668.088576189,19,T
1664128939.8680995,0,64940,0,GPS1_Frame,42.31307833333334,-71.09735666666667,54.8,327152.2577881351,4686668.0919625675,19,T
1664128940.8675551,0,64941,0,GPS1_Frame,42.31307833333334,-71.09735666666667,54.8,327152.2577881351,4686668.0919625675,19,T
